User,Location,Tweet,Num of Friend,Num of Followers,Total Tweets by user,Account Created at,Tweet Created at,Num of Retweet,hashtags in the tweet
hg1fcum,"Harrogate, England","@AlexIden2 @MarcusRashford @UKLabour #AllLivesMatter unless they are kids, is that right, it's the @Conservatives s… https://t.co/t3yJDiOhuG",630,658,15244,40628.40418,44130.4862,0,"[{'text': 'AllLivesMatter', 'indices': [37, 52]}]"
mkrivich,"Global, USA, Chicago",All Lives Matter. But...  #blacklivesmatter  #alllivesmatter #blog #inthistogether https://t.co/ePVG91MW7e,5190,5564,53885,39894.72536,44130.485,0,"[{'text': 'blacklivesmatter', 'indices': [26, 43]}, {'text': 'alllivesmatter', 'indices': [45, 60]}, {'text': 'blog', 'indices': [61, 66]}, {'text': 'inthistogether', 'indices': [67, 82]}]"
ca_rajshome,India,"Opinion Poll:

Which movement do you support?

#BlackLivesMatter #BLM #ALM #AllLivesMatter",20,69,327,43566.13464,44130.4849,0,"[{'text': 'BlackLivesMatter', 'indices': [47, 64]}, {'text': 'BLM', 'indices': [65, 69]}, {'text': 'ALM', 'indices': [70, 74]}, {'text': 'AllLivesMatter', 'indices': [75, 90]}]"
tshogan63,,@realDailyWire Misguided racism against any color black or white or others is sad.  #AllLivesMatter #stopallracism #BLEXIT,127,39,5407,39912.88032,44130.48163,0,"[{'text': 'AllLivesMatter', 'indices': [84, 99]}, {'text': 'stopallracism', 'indices': [100, 114]}, {'text': 'BLEXIT', 'indices': [115, 122]}]"
MwMw4696,,"UNBORN LIVES MATTER.

ALL LIVES MATTER.

We are built to love God and love each other.
I always pray for American p… https://t.co/xVXpCfxCxM",9,12,386,40572.49689,44130.47721,0,[]
RFCGW,NORTHERN Ireland,You’re a disgrace. If you’re so against all forms of racism &amp; discrimination then why do you continue to pander to… https://t.co/JcwBlw9i0K,4285,3874,88558,40800.54499,44130.46988,0,[]
NUFCMAGS1966,North East England ,@toonlad9 Ask Phil if #AllLivesMatter why is he giving it the big'un to Rashford about starving kids etc.surely tha… https://t.co/BxwDUVmBT1,734,567,5113,43484.85778,44130.46831,0,"[{'text': 'AllLivesMatter', 'indices': [22, 37]}]"
RonnyFerrier,,"OMG, FAKE @BNNVARA when do you endorses president @realDonaldTrump 

#MAGA #Trump2020 #mondkapjes #AllLivesMatter… https://t.co/JqBHY8WQR6",660,359,4257,43290.71192,44130.46775,0,"[{'text': 'MAGA', 'indices': [69, 74]}, {'text': 'Trump2020', 'indices': [75, 85]}, {'text': 'mondkapjes', 'indices': [86, 97]}, {'text': 'AllLivesMatter', 'indices': [98, 113]}]"
podusuthecat,India,"@hardikpandya7 should be kicked out of indian team.. no place for chinese stooges..
#AllLivesMatter",602,1529,32898,40002.21014,44130.46503,0,"[{'text': 'AllLivesMatter', 'indices': [84, 99]}]"
desertfox61I,India,"@hardikpandya7 All lives matter 

#AllLivesMatter",2877,18048,490705,41810.34546,44130.46503,1,"[{'text': 'AllLivesMatter', 'indices': [34, 49]}]"
sanjeev101170,India,"@ananya_birla @ScopaRestaurant Racial discrimination is bad and negative. 👇

#AllLivesMatter",1007,281,4645,41160.39097,44130.46219,0,"[{'text': 'AllLivesMatter', 'indices': [77, 92]}]"
RJTRMP,Somewhere,@robynkanner We're so lucky the swine flu #H1N1 didn't turned out to be as deadly than #COVID19 . It would probably… https://t.co/8SaLc1xlOf,430,55,1164,44037.21287,44130.46053,0,"[{'text': 'H1N1', 'indices': [42, 47]}, {'text': 'COVID19', 'indices': [87, 95]}]"
NIRed_79,North Coast NI ,@OfficialRUFC Look at your own town and the injustices inflicted on a sizable group of young females. Where is the… https://t.co/cQIIQX4fIu,2158,1430,15713,43877.36003,44130.46015,0,[]
TheReal_Dibble,Belgium,@cotterill_david Suicide in men really does not get  the focus it deserves. Unfortunately it is not checking any of… https://t.co/GUKiSHqTdu,30,3,90,43724.73993,44130.45911,0,[]
officialshokaii,당신믜 어머니,oh yeah #AllLivesMatter needs to see this,821,147,3646,43247.87277,44130.45873,0,"[{'text': 'AllLivesMatter', 'indices': [8, 23]}]"
1nicedudedc,DC,October is #domesticviolence month Examine your circle closely 🔬 #TimeForChange #men #women #lovethyself… https://t.co/URStzfk6ze,5384,4906,46196,40722.95543,44130.45722,0,"[{'text': 'domesticviolence', 'indices': [11, 28]}, {'text': 'TimeForChange', 'indices': [65, 79]}, {'text': 'men', 'indices': [80, 84]}, {'text': 'women', 'indices': [85, 91]}, {'text': 'lovethyself', 'indices': [92, 104]}]"
riteshfernandes,Bangalore,@MercedesAMGF1 @PET_Motorsports @LewisHamilton There is NO BLACK or NO WHITE. Just Humanity. #ALLLIVESMATTER,837,71,180,40360.09016,44130.44186,0,"[{'text': 'ALLLIVESMATTER', 'indices': [93, 108]}]"
_Saurabhspeaks,नोएडा,@hardikpandya7 What about the white lives  ?? They didn't matter to you ..  I will ask directly okay please tell yo… https://t.co/2AAKEDhcIe,758,253,14141,42858.84523,44130.43965,0,[]
Prashan35134700,Apne Ghar Pe,All lives matter #AllLivesMatter,1097,586,8196,43974.76655,44130.43962,0,"[{'text': 'AllLivesMatter', 'indices': [17, 32]}]"
ifyouseekkae,Airstrip One,that tweet is the #AllLivesMatter of infectious diseases.  #AllDiseasesMatter,463,8383,57220,41238.06317,44130.43179,0,"[{'text': 'AllLivesMatter', 'indices': [18, 33]}, {'text': 'AllDiseasesMatter', 'indices': [59, 77]}]"
Chivelfcdodd,,"@MarcusUTD_ He has #AllLivesMatter, 🇬🇧 and #CFC in his name. No point in arguing with him.",202,50,57,44124.69141,44130.43024,0,"[{'text': 'AllLivesMatter', 'indices': [19, 34]}, {'text': 'CFC', 'indices': [43, 47]}]"
lucasthebeatbox,"Derby, England","@ShogunAsh #AllLivesMatter and #CFC in his name, describes himself as a patriot and Conservative, says he lives in… https://t.co/NZS2mzutGd",485,881,28317,40036.61263,44130.43002,0,"[{'text': 'AllLivesMatter', 'indices': [11, 26]}, {'text': 'CFC', 'indices': [31, 35]}]"
GavinGeddes17,"Brighton, England",Big game for @OfficialBHAFC tonight. Will be listening to comm on @BBCSussex. We’ve deserved many more points than… https://t.co/u8Oz4h25y0,187,143,511,43978.9251,44130.4239,0,[]
CMouthed,,High time he calls Blacks racist and says #AllLivesMatter and not #BlackLivesMatter. https://t.co/8TAxG7oD5j,661,368,6112,43830.59464,44130.42287,0,"[{'text': 'AllLivesMatter', 'indices': [42, 57]}, {'text': 'BlackLivesMatter', 'indices': [66, 83]}]"
JWPReardon,Northants,"Never liked Schumacher, thought he was a cheat, but you are right. @LewisHamilton &amp; @premierleague has done more to… https://t.co/qlXMhGdNFS",2040,2049,4434,43749.55551,44130.41925,0,[]
melissaadamou,West London ,@leahbowen_xo @AlexIden2 He has #alllivesmatter in his name...what can you expect 🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️🤦🏼‍♀️ he’s clearly just an imbecile.,391,1066,18231,40945.96372,44130.41487,0,"[{'text': 'alllivesmatter', 'indices': [32, 47]}]"
THEPROJECTROYAL,,@NictoriousNZ 🤦🏽‍♂️ A picture is worth a thousand words. Show me this in 2020. For all we know this can be three Je… https://t.co/akDRzdxOc4,197,609,243,43695.89782,44130.41213,0,[]
1latinprincesa,California,"Please use hashtags so others can see this on point message to save the beautiful babies @TheRightMelissa 
#Facts !… https://t.co/aJpN3cldJE",25,22,390,40642.9067,44130.41118,0,"[{'text': 'Facts', 'indices': [107, 113]}]"
MenInBoxes,"England, United Kingdom",Are they still playing the segregation game? #BlackLivesMatter #AllLivesMatter #WhiteLivesMatter https://t.co/UfkXIoLwIn,2578,1892,38612,40295.45728,44130.40764,0,"[{'text': 'BlackLivesMatter', 'indices': [45, 62]}, {'text': 'AllLivesMatter', 'indices': [63, 78]}, {'text': 'WhiteLivesMatter', 'indices': [79, 96]}]"
BadGoy20,France,"@MrRoscoes That's what you get for constantly robbing, beating and killing Asians in the West all those decades. As… https://t.co/8UMSP5iZIk",53,25,66,43539.56111,44130.40464,0,[]
edifice_online,,"It took one George Floyd to burn down US followed by massive protests in support of #BLACKLIVESMATTER

What's stopp… https://t.co/VnMR6bIPYB",36,0,2,44104.86027,44130.40464,0,"[{'text': 'BLACKLIVESMATTER', 'indices': [84, 101]}]"
ScewTaks,,A @UN mandated Fact Finding mission to ascertain and punish all the criminals behind these heinous acts perpetuated… https://t.co/xOAQjVkSpP,48,222,571,43799.29065,44130.40211,1,[]
TransformUP,,"@hardikpandya7 Only BlackLivesMatter ?

#AllLivesMatter",374,1769,23581,42404.62258,44130.39773,0,"[{'text': 'AllLivesMatter', 'indices': [40, 55]}]"
RonnyFerrier,,"OMG, @RobJetten @jesseklaver the lefties attacking the Jews.

#MAGA #Trump2020 #mondkapjes #AllLivesMatter… https://t.co/egDp2eOZtI",660,359,4257,43290.71192,44130.39711,0,"[{'text': 'MAGA', 'indices': [62, 67]}, {'text': 'Trump2020', 'indices': [68, 78]}, {'text': 'mondkapjes', 'indices': [79, 90]}, {'text': 'AllLivesMatter', 'indices': [91, 106]}]"
3_starfish,England,"Check out our F1 Senna inspired designs, on masks, t-shirts, mugs etc. 
https://t.co/beUuapHndu
#racing #f1… https://t.co/cnIAKwDlRN",772,106,234,43869.64502,44130.39236,0,"[{'text': 'racing', 'indices': [96, 103]}, {'text': 'f1', 'indices': [104, 107]}]"
IamVarina,,"Conversation is revealing and revealing is healing. Brushing things under the carpet, only makes matters worse.… https://t.co/Smj0FKG9ss",220,53,745,44057.73006,44130.39213,0,[]
aryan_jain17,🇮🇳,@hardikpandya7 Hire a better P.R. . You're a half cricketer and a full time actor/model. You play cricket IPL to IP… https://t.co/fMtxJOiueW,1447,113,4520,42632.68132,44130.38656,0,[]
hey83764333,,"If Muslims want to keep living in civilized countries, they have to stop killing people in the name of some murdere… https://t.co/YK5TZnmRGd",217,159,1854,43791.43466,44130.38372,2,[]
JWPReardon,Northants,We all have a responsibility to ignore privileged idiots like @LewisHamilton Recent events by #BlackLivesMatterScum… https://t.co/VtC2qo2cXk,2040,2049,4434,43749.55551,44130.38258,1,"[{'text': 'BlackLivesMatterScum', 'indices': [94, 115]}]"
JWPReardon,Northants,@pritipatel @metpoliceuk @BorisJohnson The public are getting sick to death of the different approaches to policing… https://t.co/eemH0Y4waE,2040,2049,4434,43749.55551,44130.38019,0,[]
PricelessOpin,,@mrdanwalker @BBCBreakfast Yes Dan! @LewisHamilton is AMAZING!! Someone give that man a WELL DESERVED 𝗞𝗡𝗜𝗚𝗛𝗧𝗛𝗢𝗢𝗗!!!… https://t.co/qgGtQyYHkp,930,148,3722,41531.07905,44130.36997,0,[]
crayontochaos,,@A1mit @hardikpandya7 You did the same when you called him a hypocrite for marrying a white girl when he is obligat… https://t.co/9CKxo2WxOM,200,54,368,42161.6935,44130.36955,0,[]
ItsNormal9,"Navi Mumbai, India","Will the Indian people who are supporting #BlackLivesMatter for the race based atrocities against Black people,also… https://t.co/sFWu1Wb3JZ",83,1,131,43957.67017,44130.36932,0,"[{'text': 'BlackLivesMatter', 'indices': [42, 59]}]"
BlackRedBlu,Nowhere Everywhere,Support #BlackLivesMatter for US yet tweet #AllLivesMatter when Dalits in India are discriminated and humiliated. T… https://t.co/OTtCVe0mFs,70,85,1502,43608.37296,44130.3688,0,"[{'text': 'BlackLivesMatter', 'indices': [8, 25]}, {'text': 'AllLivesMatter', 'indices': [43, 58]}]"
Mpba10013Mike,"Essex, England",I’m disgusted #AllLivesMatter https://t.co/t0NPxsDayd,1405,257,4040,42062.58728,44130.3686,0,"[{'text': 'AllLivesMatter', 'indices': [14, 29]}]"
Deepankar456,Czech Republic,@BCCI Should take action against him as a player he can't be biased to If he could have taken stand for… https://t.co/1ss0zj2QTP,81,218,12976,40288.63975,44130.36806,0,[]
A1mit,@ Earth,"@crayontochaos @hardikpandya7 Abusing someone doesn't mean you are right

Why are you so burned up ?

Why not simply say #AllLivesMatter ?",1927,866,62198,40046.72422,44130.36061,0,"[{'text': 'AllLivesMatter', 'indices': [121, 136]}]"
LuckyNumber08,london,@MahyarTousi What a sad life these loons must have. #AttentionSeekers #AllLivesMatter,1165,288,738,43597.63042,44130.35997,0,"[{'text': 'AttentionSeekers', 'indices': [52, 69]}, {'text': 'AllLivesMatter', 'indices': [70, 85]}]"
A1mit,@ Earth,"@areysharad @hardikpandya7 If you passed on the same Gyaan to @hardikpandya7 and said 
#AllLivesMatter, we wouldn't… https://t.co/n09QwoZbZ8",1927,866,62198,40046.72422,44130.35986,0,"[{'text': 'AllLivesMatter', 'indices': [87, 102]}]"
A1mit,@ Earth,"@FDR85042653 @hardikpandya7 Pathetic Phitoshop skills go practice something else on some other TL dear ! CIAO

#AllLivesMatter",1927,866,62198,40046.72422,44130.3584,0,"[{'text': 'AllLivesMatter', 'indices': [111, 126]}]"
A1mit,@ Earth,"@kirk_miranda @jonatic27752267 @hardikpandya7 Nah Brother 

You had to add ""Also"" 

Whats wrong in #AllLivesMatter ?",1927,866,62198,40046.72422,44130.35772,0,"[{'text': 'AllLivesMatter', 'indices': [99, 114]}]"
kailash4nation,"RWR, Haryana/ Alwar, Rajasthan","This is mind blowing massage for all American people.

Please must watch till end.

@Blklivesmatter @AamerAnwar… https://t.co/gOuaPXyp2j",680,1794,88103,43873.84325,44130.35622,0,[]
MarkNew,London,"@RealJamesWoods @Kelly2Future #AllLivesMatter 

Every person who has
experienced the 
horrors of communism 

Will r… https://t.co/oZrdt2nq3D",3527,1058,11430,39780.76486,44130.3512,0,"[{'text': 'AllLivesMatter', 'indices': [30, 45]}]"
SWDick,,"@jackson606476 Well, #SocialMedia has many of my family members (in another state) believing that @CNN, @MSNBC, &amp; e… https://t.co/SgWUZjBHOX",3504,3460,42877,40519.37133,44130.34958,0,"[{'text': 'SocialMedia', 'indices': [21, 33]}]"
arhselk,"North West, England",“What laptop? Is George ah President? C’mon Man well eh see you in 9 days ah . I said I would stop err wood creakin… https://t.co/M7kJk6lw4I,8073,11675,31833,40847.83199,44130.34387,9,[]
ankurnagar09,Ujjain,"Why not #AllLivesMatter 
Selective angeda only for selected people
#KashmiriPanditlivesmatter
#brahmanlivesmatter
# https://t.co/NKYDrUuGRE",736,285,2341,41465.23053,44130.34247,0,"[{'text': 'AllLivesMatter', 'indices': [8, 23]}, {'text': 'KashmiriPanditlivesmatter', 'indices': [67, 93]}, {'text': 'brahmanlivesmatter', 'indices': [94, 113]}]"
DonaldRCowan,"Oklahoma, USA","Another unarmed person killed by trigger happy cops. 

#BLm #AllLivesMatter

https://t.co/kyS9hLA7cc",314,100,758,42839.73573,44130.34238,0,"[{'text': 'BLm', 'indices': [55, 59]}, {'text': 'AllLivesMatter', 'indices': [60, 75]}]"
KierasKatie,"Easthampton, MA","@MidlandMomus @tonybalogna Although this incident had no white people involved. Just the ""oppressed"" race bullying… https://t.co/htMxWGUqKa",299,139,1333,43621.08256,44130.34093,0,[]
Jatinpanwar2411,"Noida, India","Indians have normalised racism to such an extent that they they don't know what they r saying.
And… https://t.co/AJWNFaPKHD",47,13,777,43944.19267,44130.34036,1,[]
jeffburtle,geordieland,Her life mattered. 😪 #AllLivesMatter . https://t.co/8u7rItHn31,851,689,43959,41420.77253,44130.33836,0,"[{'text': 'AllLivesMatter', 'indices': [21, 36]}]"
vijaykrishnasv,Hyderabad/Thiruvananthapuram,@hardikpandya7 Abbey chomu concentrate on the game than on slogans...Its #AllLivesMatter not just black lives... an… https://t.co/azH3vv2SJ8,371,186,16389,43321.14244,44130.33713,0,"[{'text': 'AllLivesMatter', 'indices': [73, 88]}]"
Pavan77434150,,"@hardikpandya7 So he brought this shit to Indian Premier League.

Why do idiots want to import problems which have… https://t.co/eC26ZwZ5An",162,47,5615,44034.934,44130.33446,0,[]
Rup22297, 🇮🇳,Why only #BlackLivesMatter  why this prejudice have courage to stand for injustice irrespective of skin color the c… https://t.co/bjagMirbko,760,82,3554,43931.56389,44130.33333,1,"[{'text': 'BlackLivesMatter', 'indices': [9, 26]}]"
Ladki_Nakhreli,Chand pe hai apun,"#AllLivesMatter 👦👧👨👩👴👵👶👱🐒🐕🐩🐺🐱🦁🐴🐎🦄🐃🐮🐄🐷🐪🐐🐑🐏🐫🐘🐭🐁🐹🐰🐿🐨🦃🐓🐣🐸🐢🐍🐲🐊🕊🐦🐧🐉🐙🐳🐋🐬🐟🐠🦂🕷🐞🐝🐜🐌 
Saying again All Lives matter 
Everyone… https://t.co/XunPftzNNA",2264,4628,27836,43449.83615,44130.33252,2,"[{'text': 'AllLivesMatter', 'indices': [0, 15]}]"
An4n5Na1r,,@SwarajyaMag Not by 🤬 smiling while doing it!! There is a purpose and reason for the #Kneeling...if u don’t underst… https://t.co/T2Kquuwcna,445,5,132,44042.58512,44130.33201,0,"[{'text': 'Kneeling', 'indices': [85, 94]}]"
princechioke,"ÜT: 6.8865823,3.7092001",Thank you Jesus Christ. Monday morning. #ThankYouJesusChrist #MondayMorning #MondayMotivation #Grace #Grateful… https://t.co/ynurEUZRFX,1358,1551,25784,40518.68563,44130.32426,0,"[{'text': 'ThankYouJesusChrist', 'indices': [40, 60]}, {'text': 'MondayMorning', 'indices': [61, 75]}, {'text': 'MondayMotivation', 'indices': [76, 93]}, {'text': 'Grace', 'indices': [94, 100]}, {'text': 'Grateful', 'indices': [101, 110]}]"
North_StarUK,United Kingdom,"It’s seems the double standards in breaking COVID-19 rules, is rife across Europe too! #AllLivesMatter https://t.co/eV8Zc4XlQJ",7089,7038,19115,43552.00999,44130.32391,1,"[{'text': 'AllLivesMatter', 'indices': [87, 102]}]"
EFRamage,                  The Kingdom ,"@GeorgeeMichelle Someone doesn't like the alternative neutral, diverse point of view.. sad really.. #ALLlivesMatter. https://t.co/XBaIwcAzcU",133,63,2985,42085.97618,44130.32286,0,"[{'text': 'ALLlivesMatter', 'indices': [100, 115]}]"
nada_zilch,Germany,"@MohdRayyan16 @Neha68326953 @hardikpandya7 Nope.. hopefully, then.. #AllLivesMatter is a better tag !?. Which inclu… https://t.co/HI7JlG3WYK",330,52,6089,40156.49406,44130.31794,0,"[{'text': 'AllLivesMatter', 'indices': [68, 83]}]"
Anupriya005,Delhi/Gwalior,"Every single life matters. Speak up for every single life. 
Don’t seek an opportunity in everything that you do!… https://t.co/njxsAKoNtp",71,434,1834,42825.29057,44130.31582,0,[]
Antonia_MMaino,United States,@hardikpandya7 Not only #Black #AllLivesMatter,526,258,18532,41535.5986,44130.30921,0,"[{'text': 'Black', 'indices': [24, 30]}, {'text': 'AllLivesMatter', 'indices': [31, 46]}]"
joenji4,Ukraine,"Unapologetic-ally  Pro-life
i'm sad the black people kill their children to please the culture.
#AllLivesMatter… https://t.co/ssm7JNZ6BP",323,148,4017,41303.79243,44130.3053,0,"[{'text': 'AllLivesMatter', 'indices': [96, 111]}]"
Dev_n77,Bharat,"@coolfunnytshirt Absolutely. Ben stokes gave a befitting reply to his knock.
#AllLivesMatter",976,84,21485,43185.09214,44130.30432,0,"[{'text': 'AllLivesMatter', 'indices': [77, 92]}]"
star_vishal,Akhand Bharat,@hardikpandya7 Stop this nonsense. #AllLivesMatter,3026,1768,146766,40376.30126,44130.2994,0,"[{'text': 'AllLivesMatter', 'indices': [35, 50]}]"
BeingWhiteIsGr8,,It's OK to be White. #BlackLivesMatter #Feminism #CNN #Trump #Islam #HillaryClinton #BernieSanders #ItsOkToBeWhite #AllLivesMatter,0,28,5668,43089.97859,44130.29766,0,"[{'text': 'BlackLivesMatter', 'indices': [21, 38]}, {'text': 'Feminism', 'indices': [39, 48]}, {'text': 'CNN', 'indices': [49, 53]}, {'text': 'Trump', 'indices': [54, 60]}, {'text': 'Islam', 'indices': [61, 67]}, {'text': 'HillaryClinton', 'indices': [68, 83]}, {'text': 'BernieSanders', 'indices': [84, 98]}, {'text': 'ItsOkToBeWhite', 'indices': [99, 114]}, {'text': 'AllLivesMatter', 'indices': [115, 130]}]"
