User,Location,Tweet,Num of Friend,Num of Followers,Total Tweets by user,Account Created at,Tweet Created at,Num of Retweet,hashtags in the tweet
_pamcampos,NJ/NYC,"The road to get here has been a long, hard, and painful one covered in broken glass.

But my vision is strong and t… https://t.co/5JnNdf9m8v",4080,8853,31040,4/7/2009 3:31,10/27/2020 18:10,0,[]
thejoshuablog,new york city,"Via @RawStory: Where the president goes, coronavirus follows: Analysis shows spike in COVID-19 cases after Trump ra… https://t.co/ZJZfqrg1Ys",2796,6611,484541,6/20/2008 18:32,10/27/2020 18:10,1,[]
thejoshuablog,new york city,Via @RawStory: Obama lays bare Trump’s TV ratings fixation: ‘He’s jealous of COVID’s media coverage’… https://t.co/JWZqpOMIJe,2796,6611,484541,6/20/2008 18:32,10/27/2020 18:10,1,[]
TheWholeN9nes,The Rotten Apple,"At a rally in Florida, President #Obama accused Donald #Trump of being jealous of the media attention that COVID is… https://t.co/Z0KtZe2E9U",5000,1709,78810,3/23/2011 3:32,10/27/2020 18:10,0,"[{'text': 'Obama', 'indices': [33, 39]}, {'text': 'Trump', 'indices': [55, 61]}]"
MakeItPlain,"New York, NY","At a rally in Florida, President #Obama accused Donald #Trump of being jealous of the media attention that COVID is… https://t.co/Az2YievcXK",3055,21517,143067,12/12/2008 17:26,10/27/2020 18:10,1,"[{'text': 'Obama', 'indices': [33, 39]}, {'text': 'Trump', 'indices': [55, 61]}]"
headline_brazil,,Brazil in midst of political war about Chinese vaccine https://t.co/XENXn6OhHb #politics #news #bolsonaro,303,37,112,5/18/2020 23:40,10/27/2020 18:10,0,"[{'text': 'politics', 'indices': [79, 88]}, {'text': 'news', 'indices': [89, 94]}, {'text': 'bolsonaro', 'indices': [95, 105]}]"
thejoshuablog,new york city,Via @RawStory: Trump ridiculed for being ‘jealous’ of Barack Obama: ‘We’re supposed to believe he pre-pays anything… https://t.co/DPzbUzsBaT,2796,6611,484541,6/20/2008 18:32,10/27/2020 18:10,1,[]
Factor8Campaign,United Kingdom,Catch-up on our recent interview with Baroness Ritchie who spoke to us about contaminated blood scandal campaigning… https://t.co/4fx5r8SgMe,3582,1999,3743,2/14/2016 20:15,10/27/2020 18:10,0,[]
thejoshuablog,new york city,Via @RawStory: The Supreme Court likely won’t save Trump if he loses on November 3rd: op-ed https://t.co/5QTN3MloeS… https://t.co/nzPt7OjqyS,2796,6611,484541,6/20/2008 18:32,10/27/2020 18:10,1,[]
thejoshuablog,new york city,Via @RawStory: Reporter corners GOP operative over false texts claiming Biden supports gender surgery for 8-year-ol… https://t.co/hsE8AxvFaC,2796,6611,484541,6/20/2008 18:32,10/27/2020 18:10,0,[]
thejoshuablog,new york city,Via @RawStory: ‘I’m not a disease!’ Trump-loving GOP candidate throws tantrum after refusing to wear a mask to vote… https://t.co/rsqUckHcnJ,2796,6611,484541,6/20/2008 18:32,10/27/2020 18:10,1,[]
thejoshuablog,new york city,Via @RawStory: ‘Fake speech’: Trump rages at live television as Fox News gives Obama 30 minutes to rip president… https://t.co/vLsqcSvTZx,2796,6611,484541,6/20/2008 18:32,10/27/2020 18:10,0,[]
thejoshuablog,new york city,Via @RawStory: Trump-loving lawmaker openly mocks Joe Biden’s stutter during campaign call https://t.co/Au32D1Ylrd… https://t.co/xsEabJNLxR,2796,6611,484541,6/20/2008 18:32,10/27/2020 18:10,0,[]
thejoshuablog,new york city,Via @RawStory: Obama burns Trump for still obsessing over his inauguration crowd size as COVID spirals out of contr… https://t.co/w93qvGb82m,2796,6611,484541,6/20/2008 18:32,10/27/2020 18:10,0,[]
thejoshuablog,new york city,Via @RawStory: Experts fear US is on the brink of civil war: ‘Millions of people are actively prepared to murder th… https://t.co/2fWqR9m0VV,2796,6611,484541,6/20/2008 18:32,10/27/2020 18:10,0,[]
thejoshuablog,new york city,Via @RawStory: The creepiness of Mark Meadows should not be underestimated in Trump’s reign https://t.co/AUmJoKicEw… https://t.co/d9zO1Mnefq,2796,6611,484541,6/20/2008 18:32,10/27/2020 18:10,0,[]
thejoshuablog,new york city,Via @RawStory: The View co-hosts clash with Bari Weiss after she claims Biden hasn’t explained his views on packing… https://t.co/5XLhQfd8kF,2796,6611,484541,6/20/2008 18:32,10/27/2020 18:10,0,[]
newscompare,,Compare the news side-by-side to see who's telling the whole story. Comment on bias or under-reporting. Share to su… https://t.co/V6Zq0CJo49,232,2391,9442,5/19/2017 14:55,10/27/2020 18:09,0,[]
hummingbirdess,"Georgia, USA",Why do politicians feel that by annoying you with constant pre-recorded messages to your home phone that this will… https://t.co/3AIf19kQrp,246,343,226,2/21/2016 15:32,10/27/2020 18:09,0,[]
thejoshuablog,new york city,Via @RawStory: Joni Mitchell still ‘struggling’ to walk following 2015 brain aneurysm https://t.co/OEdOGebFIx | #politics #trump #corruption,2796,6611,484541,6/20/2008 18:32,10/27/2020 18:09,0,"[{'text': 'politics', 'indices': [112, 121]}, {'text': 'trump', 'indices': [122, 128]}, {'text': 'corruption', 'indices': [129, 140]}]"
thejoshuablog,new york city,Via @CharlesMBlow: Trump’s Army of Angry White Men https://t.co/BoNggvzJck | #politics #trump #maga2020,2796,6611,484541,6/20/2008 18:32,10/27/2020 18:09,0,"[{'text': 'politics', 'indices': [77, 86]}, {'text': 'trump', 'indices': [87, 93]}, {'text': 'maga2020', 'indices': [94, 103]}]"
nomallorywrites,NYC-Philly,It's interesting how those who defend people who blatantly espouse #racist ideas (#Trump) get real offended &amp; defen… https://t.co/9eqdM1DR2Z,3628,1694,3509,11/10/2011 1:32,10/27/2020 18:08,0,"[{'text': 'racist', 'indices': [67, 74]}, {'text': 'Trump', 'indices': [82, 88]}]"
JamesWeinberg1,,Proud of this student-driven initiative at @ShefUniPolitics for @BhmUK. I'm also inspired by the great suggestions… https://t.co/sKrdDxS6zm,605,1174,1750,4/18/2013 19:38,10/27/2020 18:07,0,[]
Netsbridge,"Space City, Lone Star State","@bayoucutie40 @WHSCI @ABC Tho' very funny, it's a most interesting phase in #USHistory. I won't forget how former p… https://t.co/2gtrXhTJpp",103,322,22482,10/19/2009 0:51,10/27/2020 18:06,0,"[{'text': 'USHistory', 'indices': [76, 86]}]"
TheFlyingHouse,,If socialist militias were as embraced on the left as right wing militias are embraced by chud mutants then gov &amp; p… https://t.co/VHWbiVKeSO,888,391,520,7/23/2016 6:42,10/27/2020 18:06,0,[]
EricShawnTV,,A call to expel Iranian diplomats for Tehran's U.S. #ElectionInterference. #foxnews @foxnews #fox #Election2020… https://t.co/eGmLHAFNhI,1147,29353,3442,7/15/2010 20:25,10/27/2020 18:06,1,"[{'text': 'ElectionInterference', 'indices': [52, 73]}, {'text': 'foxnews', 'indices': [75, 83]}, {'text': 'fox', 'indices': [93, 97]}, {'text': 'Election2020', 'indices': [98, 111]}]"
muazamiqbal_AR,"Sialkot, Pakistan","Artificial intelligence really close to replacing artists?
#politics #travel #whats_hot
htt...
https://t.co/hYjVp2favz",397,154,34300,1/7/2016 21:40,10/27/2020 18:06,0,"[{'text': 'politics', 'indices': [59, 68]}, {'text': 'travel', 'indices': [69, 76]}, {'text': 'whats_hot', 'indices': [77, 87]}]"
Sara_Ai_Dev,,"Artificial intelligence really close to replacing artists?
#politics #travel #whats_hot
htt...
https://t.co/7ZOnCU9Ryj",3110,3169,21183,8/9/2019 6:48,10/27/2020 18:06,0,"[{'text': 'politics', 'indices': [59, 68]}, {'text': 'travel', 'indices': [69, 76]}, {'text': 'whats_hot', 'indices': [77, 87]}]"
PoliticsITN,,South China Sea: US sanctioned in furious retaliation to BILLION dollar Taiwan arms sale https://t.co/juLHs5GvU1… https://t.co/gsMEmkjio4,28,35,7829,7/8/2020 21:59,10/27/2020 18:05,0,[]
bleedingcool,"Los Angeles USA To London, UK",Barbara Gordon Heads To Washington For 2021? (Batgirl #50 Spoilers) #batgirl #barbaragordon #dccomcis #gotham… https://t.co/y5ifhAaulV,2251,81142,191438,4/28/2009 6:33,10/27/2020 18:05,0,"[{'text': 'batgirl', 'indices': [68, 76]}, {'text': 'barbaragordon', 'indices': [77, 91]}, {'text': 'dccomcis', 'indices': [92, 101]}, {'text': 'gotham', 'indices': [102, 109]}]"
AfricaFactsZon,Africa,"The EU endorsed Nigeria’s Ngozi Okonjo-Iweala to lead the World Trade Organization, bolstering her bid as the U.S.… https://t.co/1kyUYf7oB8",31,33,176,6/11/2020 9:49,10/27/2020 18:05,0,[]
madpolls1,,Who would you prefer as your leader? #poll #fun #Politics,202,129,207,4/3/2020 13:15,10/27/2020 18:02,1,"[{'text': 'poll', 'indices': [37, 42]}, {'text': 'fun', 'indices': [43, 47]}, {'text': 'Politics', 'indices': [48, 57]}]"
DatCoolBreeze,Cali,"@lover_obi @juliandmercado #POLITICS HISTORY OF LIES!! Yet everyone believes so heavily in what these fake, out for… https://t.co/KwtHY0CFtD",91,7,297,3/16/2018 21:03,10/27/2020 18:02,0,"[{'text': 'POLITICS', 'indices': [27, 36]}]"
StumpyIB,Tennessee,Stop worrying about politics.  We will not remember this year's election in 40 years.  Worry about your spending.… https://t.co/NyzynoUuMS,31,2,68,6/12/2020 16:45,10/27/2020 18:02,0,[]
JanetAnneLogan,"Decatur, Georgia",Schumer Floor Remarks On The Nomination Of Judge Amy Coney Barrett To The United States Supreme Court | Senate Demo… https://t.co/pDgjai6067,2717,1258,18277,3/12/2009 0:57,10/27/2020 18:02,0,[]
sdlizlifestyle,,"If #Democrats LOSE, itz cuz of @TheDemocrats 🤷‍♀️🤷‍♀️🤷‍♀️🤷‍♀️ 

#USA #Politics 🇺🇸 
🏛 #SupremeCourtConfirmation 
⚖️… https://t.co/R80sewFXs0",3509,2564,131743,2/16/2009 6:46,10/27/2020 18:02,1,"[{'text': 'Democrats', 'indices': [3, 13]}, {'text': 'USA', 'indices': [64, 68]}, {'text': 'Politics', 'indices': [69, 78]}, {'text': 'SupremeCourtConfirmation', 'indices': [85, 110]}]"
AengusKane,"Winnipeg, Manitoba, Canada",@jean_yoon Everyone should be interested in politics. It’s part of being a citizen. Partisan politics is a differen… https://t.co/WU0VzYReAo,1261,222,5083,10/2/2019 21:29,10/27/2020 18:02,0,[]
CalALTs,"San Francisco, CA","Join today's CalALTs Election 2020 #webinar ""What to Expect Leading Up to November 3rd"" with a panel of expert mark… https://t.co/xlX1OSKdJi",412,911,1904,6/8/2013 21:53,10/27/2020 18:01,0,"[{'text': 'webinar', 'indices': [35, 43]}]"
Vidhi48574756,,Learn more about Facebook's role in the upcoming elections. Should they stay involved or ban political ads?… https://t.co/iMUgNaa6Fh,9,1,12,9/28/2020 2:25,10/27/2020 18:01,0,[]
newsandexperts,Tampa Bay,"Here's an interesting piece featuring our member Deborah Fairchild, president of Nashville-based @VEVA_Sound, who d… https://t.co/C7azYVvvR1",26489,27104,16306,5/5/2009 20:27,10/27/2020 18:00,1,[]
BrandonTumblin2,,"#liberty dies with thunderous applause. Be careful what you’re applauding!
#starwars #politics #bevigilant #becareful #DontBeBlind",16,0,5,10/25/2020 14:22,10/27/2020 18:00,0,"[{'text': 'liberty', 'indices': [0, 8]}, {'text': 'starwars', 'indices': [75, 84]}, {'text': 'politics', 'indices': [85, 94]}, {'text': 'bevigilant', 'indices': [95, 106]}, {'text': 'becareful', 'indices': [107, 117]}, {'text': 'DontBeBlind', 'indices': [118, 130]}]"
pitchtalk,Worldwide,https://t.co/ZAQJWXTdDv NEW @instagram VIDEO! Our new Special Feature segment takes a deep dive into @MesutOzil1088… https://t.co/yK6Uqexes0,2915,2223,62616,9/24/2010 17:14,10/27/2020 18:00,0,[]
AuthorTeresaB,United States,It’s at it again.....join us!  #judgejoebrown #letschat #judgejoe #politics https://t.co/t0MID76GLo,5000,1784,1019,9/4/2015 1:00,10/27/2020 18:00,0,"[{'text': 'judgejoebrown', 'indices': [31, 45]}, {'text': 'letschat', 'indices': [46, 55]}, {'text': 'judgejoe', 'indices': [56, 65]}, {'text': 'politics', 'indices': [66, 75]}]"
jon843,florence sc,Talking #politics at work can be tricky. Our team at@Monster is here to help. https://t.co/NvctdhpPaT,405,107,1959,4/17/2011 22:11,10/27/2020 18:00,0,"[{'text': 'politics', 'indices': [8, 17]}]"
OneLifeNetwork,"Evansville, IN USA","How to be a Christian During a Volatile Election Cycle https://t.co/7g8JbpsC7d via @YouTube 

#politics #election… https://t.co/lktte5PpXd",1138,1700,4956,1/8/2010 20:58,10/27/2020 17:59,0,"[{'text': 'politics', 'indices': [94, 103]}, {'text': 'election', 'indices': [104, 113]}]"
HRGirlfriends,USA,57% of workers say they have talked about #politics while on the job — even though 60% say they “believe discussing… https://t.co/wFOs0e4AgA,2477,2697,7021,3/10/2013 0:00,10/27/2020 17:59,0,"[{'text': 'politics', 'indices': [42, 51]}]"
MalikMarcell,"Atlanta, GA",This election shit is so dumb. Their literally making it a race war and y’all wonder why racism exists? Biden liter… https://t.co/Fycgo5uod1,180,349,5876,12/9/2014 8:02,10/27/2020 17:59,0,[]
USPolitiHUB,,Al Qaeda Feels Losses in Syria and Afghanistan but Stays Resilient #politics #news #USPolitiHUB https://t.co/TobWkbHkMe,836,509,4625,3/19/2020 19:43,10/27/2020 17:59,0,"[{'text': 'politics', 'indices': [67, 76]}, {'text': 'news', 'indices': [77, 82]}, {'text': 'USPolitiHUB', 'indices': [83, 95]}]"
JanetAnneLogan,"Decatur, Georgia",Pete Buttigieg &amp; Liz Warren do the Time Warp with Tenacious D &amp; Susan Sarandon / LGBTQ Nation #politics… https://t.co/GDmD2MYVVF,2717,1258,18277,3/12/2009 0:57,10/27/2020 17:58,0,"[{'text': 'politics', 'indices': [102, 111]}]"
SteyningAnthony,,"#politics #music     

If Putin listened more to Rachmaninoff and less to his Generals this would be a more peacefu… https://t.co/5n9rs2TpTP",738,49,729,11/9/2018 18:53,10/27/2020 17:57,0,"[{'text': 'politics', 'indices': [0, 9]}, {'text': 'music', 'indices': [10, 16]}]"
Livng_Church,Milwaukee,"#CovenantTLC: ""Voting is seriously like the most important thing that you’ll do in your life so don’t ruin it.""  Sa… https://t.co/l8qvnmgrpQ",1281,2911,9869,12/1/2011 23:01,10/27/2020 17:57,0,"[{'text': 'CovenantTLC', 'indices': [0, 12]}]"
DrAurore,"Birmingham,MI","In medicine the Hippocratic oath is supposed to mean something, the #Epstein predators in medicine should not be al… https://t.co/oVFAN5WmbW",10195,8808,34947,6/7/2009 15:53,10/27/2020 17:57,0,"[{'text': 'Epstein', 'indices': [68, 76]}]"
DrAurore,"Birmingham,MI","In medicine the Hippocratic oath is supposed to mean something, the #Epstein predators in medicine should not be al… https://t.co/6ObgwT8gdo",10195,8808,34947,6/7/2009 15:53,10/27/2020 17:57,0,"[{'text': 'Epstein', 'indices': [68, 76]}]"
MercuryResourc,New York,"Nigeria's Cocoa Trade Not Off the Ground Yet Despite Gradual Restoration of Order - Officials, Traders  #wsj #cocoa… https://t.co/yPefXgCWcD",734,241,8081,5/12/2018 20:10,10/27/2020 17:57,0,"[{'text': 'wsj', 'indices': [104, 108]}, {'text': 'cocoa', 'indices': [109, 115]}]"
DrAurore,"Birmingham,MI","In medicine the Hippocratic oath is supposed to mean something, the #Epstein predators in medicine should not be al… https://t.co/RYoZLuhbxW",10195,8808,34947,6/7/2009 15:53,10/27/2020 17:56,0,"[{'text': 'Epstein', 'indices': [68, 76]}]"
AmirsDoingItAll,"Vancouver, British Columbia","Because they're getting too political, IMO. 

The only headlines I've seen from #SNL over the past 3-4 years are ab… https://t.co/SmA5Bu2AXs",429,752,3517,11/17/2017 6:14,10/27/2020 17:55,0,"[{'text': 'SNL', 'indices': [80, 84]}]"
LifeCoachAdam1,Global Citizen ,#Politics Family Fortunes Contestant Asked To Name ‘Something You Put In Your Mouth But Don’t Swallow’. Things Didn… https://t.co/0oklxkAMtf,2866,3780,9234,3/20/2020 1:10,10/27/2020 17:53,0,"[{'text': 'Politics', 'indices': [0, 9]}]"
SandyPembroke,"Halifax, Nova Scotia","Fiction is fact. #politics 
🇨🇦🇺🇸🌎🇨🇦🇺🇸🌎 🇨🇦🇺🇸🌎 🇨🇦🇺🇸🌎 The fictitious Bartlett White House is said to be an amplificati… https://t.co/2IgoOlJnqy",2517,2056,47061,2/25/2011 19:08,10/27/2020 17:53,0,"[{'text': 'politics', 'indices': [17, 26]}]"
AGHast426,"Vancouver, WA",It'd be a nice change. #politics https://t.co/ycmR1p1us5,66,2,168,2/15/2018 0:42,10/27/2020 17:52,0,"[{'text': 'politics', 'indices': [23, 32]}]"
DrAurore,"Birmingham,MI","In medicine the Hippocratic oath is supposed to mean something, the #Epstein predators in medicine should not be al… https://t.co/qyoySCpbtb",10195,8808,34947,6/7/2009 15:53,10/27/2020 17:50,0,"[{'text': 'Epstein', 'indices': [68, 76]}]"
marketingrdv,Global,The New York Times Debuts Its First-Ever Snapchat AR Lens https://t.co/fYK78lXkYv #Politics #SocialProDaily,5644,7506,151487,4/10/2016 23:26,10/27/2020 17:48,0,"[{'text': 'Politics', 'indices': [82, 91]}, {'text': 'SocialProDaily', 'indices': [92, 107]}]"
GuardianNigeria,Nigeria,"#ICYMI: CARTOON: Stalemate⁣  https://t.co/BqSrMe212h
#Sarcasm #Pandemic #Lampoon #EditorialIllustration… https://t.co/qWGV3NHYdu",480,1951896,203537,7/16/2009 12:24,10/27/2020 17:47,1,"[{'text': 'ICYMI', 'indices': [0, 6]}, {'text': 'Sarcasm', 'indices': [53, 61]}, {'text': 'Pandemic', 'indices': [62, 71]}, {'text': 'Lampoon', 'indices': [72, 80]}, {'text': 'EditorialIllustration', 'indices': [81, 103]}]"
RainierTitle,"Seattle, WA","We are officially one week away from Election Day 🇺🇸 🗳️
For more information on the election, candidates and ballot… https://t.co/SMukvZpG49",53,120,744,10/26/2011 23:05,10/27/2020 17:47,0,[]
JSTOR_Daily,"New York, NY",A lesson that bears repeating: https://t.co/cut3rKcDlM #election2020 #election #voting #politics,994,40328,24003,7/31/2014 19:58,10/27/2020 17:47,1,"[{'text': 'election2020', 'indices': [55, 68]}, {'text': 'election', 'indices': [69, 78]}, {'text': 'voting', 'indices': [79, 86]}, {'text': 'politics', 'indices': [87, 96]}]"
PCFergSF,San Francisco,"With President Trump trying to scare voters by calling Joe Biden a ""socialist"" and member of the ""radical Left,"" it… https://t.co/oSje5urn96",1062,347,4705,8/30/2011 22:54,10/27/2020 17:46,0,[]
centristparty,United States,"The Purpose of the Electoral College
https://t.co/3Kx2ElqefQ
It is important that we understand all relevant perspe… https://t.co/RIldCfvsUL",31,151,217,4/5/2009 17:07,10/27/2020 17:45,0,[]
poandpo,World,Egypt says to participate in renewed talks over Ethiopia's Nile dam https://t.co/G8ebHU0R1j #Politics… https://t.co/QzsIbNchtb,156,3455,1072210,1/11/2011 10:02,10/27/2020 17:45,0,"[{'text': 'Politics', 'indices': [92, 101]}]"
poandpo,World,"Iran, Pakistan sign MoU to boost border relations https://t.co/riOSFnVk3j #Politics https://t.co/eQQT8822Zi #Iran… https://t.co/nHhh8G2c35",156,3455,1072210,1/11/2011 10:02,10/27/2020 17:45,0,"[{'text': 'Politics', 'indices': [74, 83]}, {'text': 'Iran', 'indices': [108, 113]}]"
poandpo,World,Canadian parliament to probe government's handling coronavirus pandemic https://t.co/oe8GeqxwtW #Politics… https://t.co/cHkAdSyVL5,156,3455,1072210,1/11/2011 10:02,10/27/2020 17:45,0,"[{'text': 'Politics', 'indices': [96, 105]}]"
poandpo,World,Ukraine to start clinical trials of coronavirus vaccine https://t.co/vOyCrwBE5m #Politics https://t.co/eQQT8822Zi… https://t.co/4hp51PkSJ8,156,3455,1072210,1/11/2011 10:02,10/27/2020 17:45,0,"[{'text': 'Politics', 'indices': [80, 89]}]"
poandpo,World,Japan not to join nuclear ban treaty https://t.co/L80kTUo0vj #Politics https://t.co/eQQT8822Zi #Japan #not #to… https://t.co/qFjsnrd6x8,156,3455,1072210,1/11/2011 10:02,10/27/2020 17:45,0,"[{'text': 'Politics', 'indices': [61, 70]}, {'text': 'Japan', 'indices': [95, 101]}, {'text': 'not', 'indices': [102, 106]}, {'text': 'to', 'indices': [107, 110]}]"
AllieknightX,,#politics is bullshit and always HAS been.   NOW we have it where EVERY Republican is AUTOMATICALLY a Trump Support… https://t.co/lUSy1RtXv6,27,4,25,10/21/2020 10:29,10/27/2020 17:44,0,"[{'text': 'politics', 'indices': [0, 9]}]"
roberthylton,Digital Desert,"Steve Daines wants to take away your truck and make you a cuck (just like him), pass it on 
@SteveDaines #montana… https://t.co/QH2wD9WV9L",668,185,9388,4/6/2009 1:42,10/27/2020 17:43,0,"[{'text': 'montana', 'indices': [105, 113]}]"
